date,ville,latitude,longitude,T_min,T_max,pluie_mm,vent_kmh,ensoleillement_h,mois,type_plante,stade,humidite_sol,temperature_sol,N,P,K,kc,ET0,superficie_ha,eau_litres,eau_mm
2020-01-20,Oujda,34.689,-1.908,4.4,9.1,5.9,12.8,3.9,1,Oranger,jeune,47.9,7.5,174.6,29.0,52.7,0.7,0.0,29.04,0.0,0.0
2020-01-21,Oujda,34.689,-1.908,4.3,13.6,0.0,16.2,9.22,1,Blé,mature,50.2,8.0,116.1,65.9,110.2,1.15,0.02,30.03,6006.0,0.02
2020-01-22,Oujda,34.689,-1.908,4.7,14.0,0.5,21.4,9.72,1,Orge,fin,53.2,7.8,76.3,39.1,55.3,0.25,0.02,7.23,0.0,0.0
2020-01-23,Oujda,34.689,-1.908,4.2,16.8,0.1,25.4,9.73,1,Olivier,jeune,27.1,12.9,167.8,50.2,14.2,0.45,0.04,4.79,0.0,0.0
2020-01-24,Oujda,34.689,-1.908,5.9,17.5,0.0,22.4,9.8,1,Vigne,mature,33.2,14.0,124.4,86.5,122.8,0.85,0.05,48.18,19272.0,0.04
2020-01-25,Oujda,34.689,-1.908,8.6,15.6,0.0,25.2,9.07,1,Oranger,mature,29.9,12.0,162.2,90.4,43.4,0.75,0.03,6.53,1306.0,0.02
2020-01-26,Oujda,34.689,-1.908,6.8,15.1,0.2,21.3,9.64,1,Blé,mature,59.3,12.0,173.2,15.6,105.4,1.15,0.02,46.09,0.0,0.0
2020-01-27,Oujda,34.689,-1.908,3.8,16.4,0.0,17.1,9.88,1,Orge,jeune,58.3,7.6,193.8,79.8,134.6,0.3,0.04,26.65,2665.0,0.01
2020-01-28,Oujda,34.689,-1.908,4.0,17.6,0.0,13.1,9.97,1,Olivier,fin,20.1,8.5,30.8,83.6,130.6,0.65,0.04,20.68,6204.0,0.03
2020-01-29,Oujda,34.689,-1.908,5.2,20.6,0.0,15.4,9.79,1,Vigne,mature,30.0,15.5,186.0,97.5,127.0,0.85,0.07,24.2,14520.0,0.06
2020-01-30,Oujda,34.689,-1.908,7.2,21.4,0.0,15.0,9.79,1,Oranger,mature,60.4,15.9,184.0,24.4,130.3,0.75,0.08,14.43,8658.0,0.06
2020-01-31,Oujda,34.689,-1.908,6.8,20.5,0.0,15.1,10.05,1,Blé,mature,33.4,12.9,82.5,23.8,39.0,1.15,0.06,19.01,13307.0,0.07
2020-02-01,Oujda,34.689,-1.908,7.6,20.2,0.0,14.9,10.06,2,Orge,jeune,25.4,14.5,18.2,93.6,93.8,0.3,0.03,29.57,2957.0,0.01
2020-02-02,Oujda,34.689,-1.908,7.2,22.8,0.0,14.2,10.06,2,Olivier,fin,72.8,12.9,114.0,87.6,91.7,0.65,0.1,42.24,25344.0,0.06
2020-02-03,Oujda,34.689,-1.908,9.6,23.7,0.0,16.3,10.23,2,Vigne,jeune,50.5,16.3,32.2,12.1,18.5,0.3,0.11,45.88,13764.0,0.03
2020-02-04,Oujda,34.689,-1.908,9.1,24.5,0.0,15.0,10.32,2,Oranger,jeune,70.7,16.3,132.6,69.1,36.6,0.7,0.12,45.6,36480.0,0.08
2020-02-05,Oujda,34.689,-1.908,7.4,19.1,0.0,15.6,10.15,2,Blé,fin,20.9,13.1,64.1,68.4,12.8,0.25,0.08,23.9,4780.0,0.02
2020-02-06,Oujda,34.689,-1.908,7.8,18.6,0.0,13.5,10.17,2,Orge,jeune,59.8,12.3,179.1,64.5,133.3,0.3,0.08,4.69,938.0,0.02
2020-02-07,Oujda,34.689,-1.908,7.4,20.2,0.0,12.9,10.08,2,Olivier,fin,48.4,10.9,192.7,4.5,95.4,0.65,0.02,4.57,457.0,0.01
2020-02-08,Oujda,34.689,-1.908,7.6,18.6,0.3,16.2,9.92,2,Vigne,fin,54.1,12.9,126.3,57.9,17.8,0.45,0.03,4.17,0.0,0.0
2020-02-09,Oujda,34.689,-1.908,7.2,18.2,0.0,15.3,10.3,2,Oranger,mature,51.1,15.0,32.1,23.2,97.3,0.75,0.06,21.22,8488.0,0.04
2020-02-10,Oujda,34.689,-1.908,6.4,22.4,0.0,16.2,10.63,2,Blé,mature,51.4,16.6,25.6,78.1,125.7,1.15,0.07,34.37,27496.0,0.08
2020-02-11,Oujda,34.689,-1.908,11.1,24.4,0.0,22.0,10.67,2,Orge,fin,33.6,17.2,164.1,79.5,14.1,0.25,0.09,15.47,3094.0,0.02
2020-02-12,Oujda,34.689,-1.908,8.1,22.0,0.0,15.5,10.7,2,Olivier,fin,51.4,13.0,149.4,5.3,98.1,0.65,0.07,49.63,24815.0,0.05
2020-02-13,Oujda,34.689,-1.908,7.1,20.5,0.0,15.0,10.37,2,Vigne,fin,16.5,14.7,28.0,32.1,37.3,0.45,0.04,19.07,3814.0,0.02
2020-02-14,Oujda,34.689,-1.908,6.7,21.4,0.0,13.9,10.75,2,Oranger,fin,74.1,11.6,106.1,38.1,55.5,0.7,0.08,14.85,8910.0,0.06
2020-02-15,Oujda,34.689,-1.908,6.2,21.9,0.0,14.7,10.77,2,Blé,jeune,68.6,12.7,170.7,26.4,147.5,0.3,0.1,10.72,3216.0,0.03
2020-02-16,Oujda,34.689,-1.908,7.3,21.4,0.0,13.7,10.78,2,Orge,jeune,73.6,12.7,158.0,9.3,91.3,0.3,0.11,4.97,1491.0,0.03
2020-02-17,Oujda,34.689,-1.908,8.5,22.8,0.0,15.5,10.8,2,Olivier,jeune,19.0,15.1,76.1,97.7,107.7,0.45,0.09,36.66,14664.0,0.04
2020-02-18,Oujda,34.689,-1.908,6.4,20.9,0.0,16.9,10.81,2,Vigne,jeune,58.8,14.1,0.6,67.3,91.5,0.3,0.08,22.99,4598.0,0.02
2020-02-19,Oujda,34.689,-1.908,8.9,17.6,0.0,17.7,8.43,2,Oranger,fin,25.3,12.3,119.7,75.3,54.3,0.7,0.02,23.84,2384.0,0.01
2020-02-20,Oujda,34.689,-1.908,7.8,20.0,0.1,13.7,9.93,2,Blé,fin,57.2,15.5,190.4,47.6,125.8,0.25,0.07,1.88,0.0,0.0
2020-02-21,Oujda,34.689,-1.908,9.6,18.0,0.1,14.8,9.06,2,Orge,mature,40.9,13.6,27.5,20.9,23.7,1.15,0.07,29.7,0.0,0.0
2020-02-22,Oujda,34.689,-1.908,8.6,19.6,0.1,16.3,10.03,2,Olivier,mature,25.3,15.4,21.7,21.0,115.8,0.7,0.09,11.78,0.0,0.0
2020-02-23,Oujda,34.689,-1.908,8.2,23.3,0.0,15.1,10.89,2,Vigne,jeune,45.1,13.2,18.3,50.9,131.8,0.3,0.1,30.3,9090.0,0.03
2020-02-24,Oujda,34.689,-1.908,10.8,24.5,0.0,18.1,10.91,2,Oranger,mature,40.3,16.7,72.5,33.8,69.1,0.75,0.1,4.06,3248.0,0.08
2020-02-25,Oujda,34.689,-1.908,9.1,21.5,0.0,21.1,10.92,2,Blé,jeune,19.0,12.9,52.3,42.2,82.2,0.3,0.05,22.35,4470.0,0.02
2020-02-26,Oujda,34.689,-1.908,8.5,20.6,0.0,15.6,10.94,2,Orge,jeune,35.6,15.3,31.0,64.2,99.1,0.3,0.04,26.13,2613.0,0.01
2020-02-27,Oujda,34.689,-1.908,6.5,22.9,0.0,14.3,10.95,2,Olivier,fin,57.9,12.2,106.6,59.7,33.4,0.65,0.08,17.02,8510.0,0.05
2020-02-28,Oujda,34.689,-1.908,5.2,27.0,0.0,13.0,10.97,2,Vigne,mature,60.0,14.7,43.5,71.9,116.5,0.85,0.11,41.4,37260.0,0.09
2020-02-29,Oujda,34.689,-1.908,11.6,26.2,0.0,16.0,10.98,2,Oranger,mature,61.9,21.2,139.0,57.5,102.4,0.75,0.08,13.53,8118.0,0.06
2020-03-01,Oujda,34.689,-1.908,10.2,22.2,0.0,17.9,10.22,3,Blé,fin,34.2,13.4,1.2,0.1,85.8,0.25,0.04,23.28,2328.0,0.01
2020-03-02,Oujda,34.689,-1.908,11.6,21.8,0.0,28.6,8.76,3,Orge,fin,31.1,17.5,49.3,85.1,4.9,0.25,0.05,16.18,1618.0,0.01
2020-03-03,Oujda,34.689,-1.908,10.8,23.6,0.0,21.9,11.0,3,Olivier,fin,74.6,17.9,160.2,47.0,65.7,0.65,0.06,34.55,13820.0,0.04
2020-03-04,Oujda,34.689,-1.908,11.0,26.5,0.0,14.8,11.0,3,Vigne,mature,66.8,17.0,111.8,68.9,134.4,0.85,0.07,6.75,4050.0,0.06
2020-03-05,Oujda,34.689,-1.908,9.8,24.7,0.0,17.8,10.07,3,Oranger,jeune,69.2,17.3,104.7,86.4,25.4,0.7,0.08,8.62,5172.0,0.06
2020-03-06,Oujda,34.689,-1.908,9.6,19.3,0.5,22.5,11.0,3,Blé,jeune,22.0,17.4,129.8,65.1,97.4,0.3,0.04,14.33,0.0,0.0
2020-03-07,Oujda,34.689,-1.908,8.1,17.0,0.1,16.3,11.0,3,Orge,mature,22.3,11.4,41.8,93.7,10.7,1.15,0.03,42.2,0.0,0.0
2020-03-08,Oujda,34.689,-1.908,4.4,21.5,0.0,15.6,11.0,3,Olivier,mature,42.4,14.3,21.6,71.9,26.4,0.7,0.06,11.57,4628.0,0.04
2020-03-09,Oujda,34.689,-1.908,7.1,23.5,0.0,16.3,11.06,3,Vigne,fin,62.3,13.3,69.8,48.4,52.7,0.45,0.06,35.56,10668.0,0.03
2020-03-10,Oujda,34.689,-1.908,8.6,21.0,0.0,15.3,11.05,3,Oranger,mature,45.7,12.8,186.2,98.1,116.4,0.75,0.06,28.0,11200.0,0.04
2020-03-11,Oujda,34.689,-1.908,7.9,28.5,0.0,15.5,11.04,3,Blé,fin,16.2,18.7,150.6,97.9,54.2,0.25,0.11,18.73,5619.0,0.03
2020-03-12,Oujda,34.689,-1.908,17.0,29.1,0.0,26.3,10.58,3,Orge,fin,54.6,24.2,197.9,97.3,112.1,0.25,0.09,27.46,5492.0,0.02
2020-03-13,Oujda,34.689,-1.908,14.6,25.0,0.4,15.2,8.42,3,Olivier,fin,38.7,21.7,63.2,6.2,50.9,0.65,0.04,3.22,0.0,0.0
2020-03-14,Oujda,34.689,-1.908,9.4,24.0,0.0,17.6,11.16,3,Vigne,fin,51.3,14.4,179.8,5.8,77.6,0.45,0.09,33.43,13372.0,0.04
2020-03-15,Oujda,34.689,-1.908,9.6,19.6,0.9,13.0,7.83,3,Oranger,fin,56.4,12.4,50.4,68.1,132.5,0.7,0.02,19.89,0.0,0.0
2020-03-16,Oujda,34.689,-1.908,8.8,20.6,0.6,22.5,10.11,3,Blé,jeune,60.5,12.3,19.9,23.4,31.6,0.3,0.03,7.46,0.0,0.0
2020-03-17,Oujda,34.689,-1.908,7.7,19.0,2.5,21.2,10.87,3,Orge,fin,52.4,15.0,141.1,89.5,135.0,0.25,0.05,39.04,0.0,0.0
2020-03-18,Oujda,34.689,-1.908,7.9,21.9,0.1,18.5,11.35,3,Olivier,jeune,64.8,12.0,58.6,18.3,119.7,0.45,0.1,44.94,0.0,0.0
2020-03-19,Oujda,34.689,-1.908,10.7,20.0,0.3,19.9,8.21,3,Vigne,fin,63.1,12.4,54.5,77.8,143.0,0.45,0.07,38.48,0.0,0.0
2020-03-20,Oujda,34.689,-1.908,11.1,16.4,1.9,14.3,5.92,3,Oranger,jeune,18.4,14.5,114.4,7.2,129.8,0.7,0.01,40.12,0.0,0.0
2020-03-21,Oujda,34.689,-1.908,9.9,16.6,1.0,24.5,9.85,3,Blé,jeune,51.0,12.9,87.7,97.8,96.5,0.3,0.06,49.14,0.0,0.0
2020-03-22,Oujda,34.689,-1.908,7.7,17.6,0.4,23.9,11.53,3,Orge,fin,25.1,11.8,31.7,89.7,10.5,0.25,0.08,35.5,0.0,0.0
2020-03-23,Oujda,34.689,-1.908,6.5,16.2,4.5,16.8,10.64,3,Olivier,jeune,74.4,11.5,173.7,98.0,41.7,0.45,0.06,25.35,0.0,0.0
2020-03-24,Oujda,34.689,-1.908,8.2,17.0,5.9,16.7,7.45,3,Vigne,jeune,51.0,14.4,125.9,94.5,55.8,0.3,0.08,4.5,0.0,0.0
2020-03-25,Oujda,34.689,-1.908,6.4,12.6,5.8,23.5,4.41,3,Oranger,mature,69.1,12.0,118.1,68.9,25.1,0.75,0.04,9.11,0.0,0.0
2020-03-26,Oujda,34.689,-1.908,5.6,18.8,1.0,18.8,11.89,3,Blé,mature,46.1,11.9,64.2,37.1,83.1,1.15,0.11,40.93,0.0,0.0
2020-03-27,Oujda,34.689,-1.908,8.4,19.4,0.1,18.3,11.91,3,Orge,mature,66.3,15.3,73.2,49.8,60.9,1.15,0.13,38.98,19490.0,0.05
2020-03-28,Oujda,34.689,-1.908,8.1,15.8,0.1,15.6,7.62,3,Olivier,mature,28.0,11.6,160.8,69.7,52.5,0.7,0.07,39.27,0.0,0.0
2020-03-29,Oujda,34.689,-1.908,4.6,16.9,0.0,13.3,11.84,3,Vigne,fin,26.7,10.1,194.6,37.3,105.0,0.45,0.11,49.69,24845.0,0.05
2020-03-30,Oujda,34.689,-1.908,8.2,22.4,0.0,17.8,11.75,3,Oranger,mature,38.5,17.8,198.4,64.1,55.5,0.75,0.15,41.06,45166.0,0.11
2020-03-31,Oujda,34.689,-1.908,9.9,22.5,0.4,17.6,12.0,3,Blé,jeune,65.3,19.0,185.9,79.9,94.9,0.3,0.13,40.69,0.0,0.0
2020-04-01,Oujda,34.689,-1.908,10.3,19.8,0.1,28.8,12.0,4,Orge,fin,54.1,14.3,104.4,19.3,137.7,0.25,0.08,39.33,0.0,0.0
2020-04-02,Oujda,34.689,-1.908,8.6,17.5,1.6,34.9,11.4,4,Olivier,fin,64.1,11.8,125.4,23.1,94.1,0.65,0.05,16.57,0.0,0.0
2020-04-03,Oujda,34.689,-1.908,7.4,17.0,0.7,16.8,10.43,4,Vigne,mature,63.6,11.0,0.1,61.2,48.5,0.85,0.11,36.96,0.0,0.0
2020-04-04,Oujda,34.689,-1.908,6.9,24.8,0.0,20.6,9.77,4,Oranger,fin,69.2,14.5,167.8,19.2,76.8,0.7,0.09,35.94,21564.0,0.06
2020-04-05,Oujda,34.689,-1.908,9.8,24.4,0.2,16.3,11.51,4,Blé,fin,58.6,19.4,174.7,16.4,40.8,0.25,0.16,24.49,0.0,0.0
2020-04-06,Oujda,34.689,-1.908,11.1,21.2,0.0,15.3,10.05,4,Orge,fin,41.9,13.3,100.5,43.1,37.8,0.25,0.03,8.79,879.0,0.01
2020-04-07,Oujda,34.689,-1.908,11.3,22.8,0.1,16.9,10.0,4,Olivier,mature,34.9,17.1,14.0,6.2,122.8,0.7,0.2,45.83,18332.0,0.04
2020-04-08,Oujda,34.689,-1.908,11.2,20.9,0.2,14.0,7.26,4,Vigne,jeune,56.5,18.2,16.5,33.3,126.9,0.3,0.17,28.26,0.0,0.0
2020-04-09,Oujda,34.689,-1.908,11.8,21.1,4.0,14.1,5.93,4,Oranger,jeune,56.4,16.7,191.2,60.0,141.8,0.7,0.08,48.73,0.0,0.0
2020-04-10,Oujda,34.689,-1.908,11.3,17.8,2.0,14.8,1.98,4,Blé,jeune,47.6,12.9,199.2,64.0,44.2,0.3,0.15,27.09,0.0,0.0
2020-04-11,Oujda,34.689,-1.908,9.8,19.1,3.4,17.9,10.78,4,Orge,mature,15.4,13.3,116.6,50.8,37.0,1.15,0.12,15.38,0.0,0.0
2020-04-12,Oujda,34.689,-1.908,11.8,22.2,1.8,19.8,9.01,4,Olivier,mature,70.2,14.4,5.2,7.0,140.4,0.7,0.3,17.96,0.0,0.0
2020-04-13,Oujda,34.689,-1.908,12.4,19.2,6.3,14.1,11.29,4,Vigne,jeune,39.4,17.5,94.6,18.7,124.0,0.3,0.16,15.73,0.0,0.0
2020-04-14,Oujda,34.689,-1.908,11.6,20.2,3.9,17.8,11.61,4,Oranger,jeune,33.0,15.0,196.6,7.5,13.4,0.7,0.27,37.27,0.0,0.0
2020-04-15,Oujda,34.689,-1.908,11.9,21.6,1.9,18.0,8.12,4,Blé,jeune,38.6,14.5,79.6,33.6,27.5,0.3,0.27,39.84,0.0,0.0
2020-04-16,Oujda,34.689,-1.908,10.6,26.6,0.0,15.9,12.0,4,Orge,mature,28.6,17.5,182.3,46.8,126.0,1.15,0.39,25.6,115200.0,0.45
2020-04-17,Oujda,34.689,-1.908,11.9,19.6,1.6,16.9,10.56,4,Olivier,fin,33.9,18.3,154.4,78.9,17.8,0.65,0.29,1.29,0.0,0.0
2020-04-18,Oujda,34.689,-1.908,12.1,22.8,0.3,20.2,5.84,4,Vigne,mature,43.1,19.1,87.7,60.8,69.9,0.85,0.3,32.8,0.0,0.0
2020-04-19,Oujda,34.689,-1.908,11.5,15.6,24.9,14.9,0.0,4,Oranger,fin,25.1,13.3,112.5,19.1,141.4,0.7,0.04,33.82,0.0,0.0
2020-04-20,Oujda,34.689,-1.908,9.6,18.5,0.2,22.5,11.75,4,Blé,jeune,33.3,12.3,39.8,77.5,72.6,0.3,0.18,22.07,0.0,0.0
2020-04-21,Oujda,34.689,-1.908,10.4,16.3,1.8,33.6,9.52,4,Orge,mature,38.8,14.8,15.4,51.1,75.9,1.15,0.07,48.42,0.0,0.0
2020-04-22,Oujda,34.689,-1.908,9.1,20.0,0.0,24.6,11.8,4,Olivier,mature,57.9,16.1,192.6,53.5,1.7,0.7,0.21,40.34,60510.0,0.15
2020-04-23,Oujda,34.689,-1.908,6.7,23.0,0.0,17.7,12.0,4,Vigne,fin,67.9,15.1,177.5,17.4,114.7,0.45,0.43,4.7,8930.0,0.19
2020-04-24,Oujda,34.689,-1.908,11.8,24.1,2.0,22.0,9.13,4,Oranger,fin,54.4,17.0,104.0,94.7,18.6,0.7,0.36,26.71,0.0,0.0
2020-04-25,Oujda,34.689,-1.908,11.7,18.5,28.1,22.4,9.29,4,Blé,jeune,59.1,15.6,177.8,25.6,114.0,0.3,0.02,3.56,0.0,0.0
2020-04-26,Oujda,34.689,-1.908,10.7,20.7,0.3,15.6,11.71,4,Orge,mature,24.7,17.7,89.1,97.1,29.5,1.15,0.26,40.7,0.0,0.0
2020-04-27,Oujda,34.689,-1.908,10.7,23.0,1.9,15.7,11.77,4,Olivier,jeune,52.6,14.1,71.9,50.8,105.1,0.45,0.24,34.78,0.0,0.0
2020-04-28,Oujda,34.689,-1.908,9.8,21.4,3.4,15.3,12.1,4,Vigne,jeune,17.2,16.3,160.2,32.9,45.0,0.3,0.17,12.98,0.0,0.0
2020-04-29,Oujda,34.689,-1.908,10.8,21.0,0.2,15.1,11.76,4,Oranger,fin,48.9,17.7,48.8,28.3,22.4,0.7,0.29,35.46,0.0,0.0
2020-04-30,Oujda,34.689,-1.908,9.8,23.5,0.0,13.3,12.26,4,Blé,jeune,19.4,19.2,155.1,13.8,142.7,0.3,0.36,38.42,42262.0,0.11
2020-05-01,Oujda,34.689,-1.908,9.9,26.1,0.0,14.9,12.33,5,Orge,fin,74.1,16.8,72.5,18.1,132.9,0.25,0.4,35.55,35550.0,0.1
2020-05-02,Oujda,34.689,-1.908,11.1,30.5,0.0,16.6,12.39,5,Olivier,fin,47.7,23.7,194.6,63.6,40.6,0.65,0.58,36.21,137598.0,0.38
2020-05-03,Oujda,34.689,-1.908,14.6,35.1,0.0,17.4,12.38,5,Vigne,mature,49.0,25.1,124.4,68.2,27.1,0.85,0.65,24.42,134310.0,0.55
2020-05-04,Oujda,34.689,-1.908,18.7,38.1,0.0,24.1,12.45,5,Oranger,fin,53.6,27.5,154.0,66.3,66.9,0.7,0.61,45.68,196424.0,0.43
2020-05-05,Oujda,34.689,-1.908,14.6,35.9,0.0,25.3,12.11,5,Blé,jeune,19.8,24.4,128.1,18.8,10.1,0.3,0.5,5.21,7815.0,0.15
2020-05-06,Oujda,34.689,-1.908,16.3,28.4,0.0,17.4,12.38,5,Orge,fin,72.4,22.3,148.5,78.2,71.9,0.25,0.41,19.72,19720.0,0.1
2020-05-07,Oujda,34.689,-1.908,14.4,25.9,0.0,17.7,11.79,5,Olivier,jeune,46.8,18.8,123.0,82.9,66.5,0.45,0.37,40.03,68051.0,0.17
2020-05-08,Oujda,34.689,-1.908,15.2,27.7,0.0,20.5,11.19,5,Vigne,jeune,38.8,21.1,123.3,24.2,12.1,0.3,0.38,2.74,3014.0,0.11
2020-05-09,Oujda,34.689,-1.908,14.9,24.4,0.0,19.3,12.12,5,Oranger,mature,73.5,19.3,1.3,40.9,47.2,0.75,0.19,41.02,57428.0,0.14
2020-05-10,Oujda,34.689,-1.908,14.2,23.4,0.8,32.5,10.64,5,Blé,mature,17.8,21.8,158.0,95.4,68.5,1.15,0.13,42.35,0.0,0.0
2020-05-11,Oujda,34.689,-1.908,12.4,26.9,0.0,20.6,12.78,5,Orge,jeune,61.6,20.6,127.5,16.0,53.3,0.3,0.24,31.05,21735.0,0.07
2020-05-12,Oujda,34.689,-1.908,12.0,21.0,0.8,19.5,8.99,5,Olivier,fin,47.3,15.5,124.2,6.7,104.2,0.65,0.06,19.15,0.0,0.0
2020-05-13,Oujda,34.689,-1.908,12.3,23.6,2.9,18.1,12.43,5,Vigne,mature,66.7,20.7,197.5,88.1,37.4,0.85,0.12,44.85,0.0,0.0
2020-05-14,Oujda,34.689,-1.908,10.6,19.6,16.4,25.2,12.75,5,Oranger,jeune,38.7,16.1,29.0,95.3,19.8,0.7,0.26,22.61,0.0,0.0
2020-05-15,Oujda,34.689,-1.908,10.9,19.2,0.1,14.3,12.2,5,Blé,fin,73.1,16.0,28.8,49.2,55.7,0.25,0.17,46.03,0.0,0.0
2020-05-16,Oujda,34.689,-1.908,10.1,17.5,4.3,12.2,2.88,5,Orge,jeune,70.2,16.8,98.4,31.0,89.6,0.3,0.12,25.58,0.0,0.0
2020-05-17,Oujda,34.689,-1.908,9.5,18.0,3.5,16.1,11.92,5,Olivier,mature,16.0,11.7,146.1,71.9,84.9,0.7,0.19,4.8,0.0,0.0
2020-05-18,Oujda,34.689,-1.908,9.3,23.0,0.0,15.0,13.07,5,Vigne,jeune,64.0,17.3,160.2,18.5,86.4,0.3,0.36,36.69,40359.0,0.11
2020-05-19,Oujda,34.689,-1.908,11.2,28.5,0.0,14.9,13.2,5,Oranger,mature,69.7,22.6,147.6,28.0,119.4,0.75,0.59,32.29,142076.0,0.44
2020-05-20,Oujda,34.689,-1.908,12.9,29.5,0.0,15.2,12.46,5,Blé,mature,41.6,21.8,94.6,33.4,44.0,1.15,0.6,1.4,9660.0,0.69
2020-05-21,Oujda,34.689,-1.908,12.3,31.1,0.0,19.5,13.3,5,Orge,jeune,63.5,24.4,173.3,40.4,146.4,0.3,0.57,31.48,53516.0,0.17
2020-05-22,Oujda,34.689,-1.908,13.3,32.4,0.0,22.9,13.35,5,Olivier,jeune,33.2,22.1,48.7,90.8,19.3,0.45,0.56,31.46,78650.0,0.25
2020-05-23,Oujda,34.689,-1.908,14.2,31.5,0.0,19.1,13.4,5,Vigne,fin,15.8,24.0,12.5,91.6,66.8,0.45,0.53,14.09,33816.0,0.24
2020-05-24,Oujda,34.689,-1.908,14.9,29.3,0.0,21.5,13.3,5,Oranger,jeune,65.0,20.0,97.3,76.4,82.8,0.7,0.47,31.31,103323.0,0.33
2020-05-25,Oujda,34.689,-1.908,14.9,27.9,0.0,19.1,12.13,5,Blé,fin,23.5,18.7,191.9,31.4,86.0,0.25,0.4,0.8,800.0,0.1
2020-05-26,Oujda,34.689,-1.908,14.6,29.0,0.2,18.8,11.44,5,Orge,fin,23.8,21.9,159.6,98.6,7.2,0.25,0.38,15.05,0.0,0.0
2020-05-27,Oujda,34.689,-1.908,14.6,28.5,0.1,18.0,11.82,5,Olivier,jeune,42.6,18.8,6.7,77.6,95.7,0.45,0.3,23.94,9576.0,0.04
2020-05-28,Oujda,34.689,-1.908,15.1,28.5,0.0,22.9,12.16,5,Vigne,fin,38.1,22.0,5.7,25.4,48.8,0.45,0.16,32.56,22792.0,0.07
2020-05-29,Oujda,34.689,-1.908,16.1,28.4,0.0,16.8,13.09,5,Oranger,jeune,44.0,21.6,25.9,59.6,7.2,0.7,0.28,14.75,29500.0,0.2
2020-05-30,Oujda,34.689,-1.908,14.7,29.0,0.0,19.9,12.12,5,Blé,jeune,41.8,24.8,122.3,80.4,20.8,0.3,0.31,36.61,32949.0,0.09
2020-05-31,Oujda,34.689,-1.908,14.4,27.7,0.0,17.4,12.94,5,Orge,fin,17.7,23.3,70.4,99.0,85.0,0.25,0.32,6.33,5064.0,0.08
2020-06-01,Oujda,34.689,-1.908,15.1,30.1,0.0,18.3,13.78,6,Olivier,jeune,44.6,24.0,140.3,18.0,40.2,0.45,0.35,37.73,60368.0,0.16
2020-06-02,Oujda,34.689,-1.908,15.1,29.3,0.0,17.2,13.06,6,Vigne,jeune,35.6,19.7,82.6,73.1,19.3,0.3,0.33,31.49,31490.0,0.1
2020-06-03,Oujda,34.689,-1.908,16.8,31.6,0.0,19.1,13.77,6,Oranger,jeune,44.5,25.7,5.9,35.7,55.9,0.7,0.25,12.19,21942.0,0.18
2020-06-04,Oujda,34.689,-1.908,17.9,29.5,0.0,25.1,13.6,6,Blé,fin,62.9,24.4,177.3,95.7,145.6,0.25,0.18,12.72,5088.0,0.04
2020-06-05,Oujda,34.689,-1.908,15.8,29.8,0.0,18.9,13.67,6,Orge,mature,39.0,25.8,177.2,97.0,28.6,1.15,0.2,25.15,57845.0,0.23
2020-06-06,Oujda,34.689,-1.908,17.5,32.8,0.0,19.9,11.49,6,Olivier,jeune,27.1,23.9,105.3,62.2,129.1,0.45,0.16,29.52,20664.0,0.07
2020-06-07,Oujda,34.689,-1.908,17.9,26.8,0.4,27.4,13.46,6,Vigne,jeune,23.7,23.9,147.4,11.7,19.8,0.3,0.14,28.7,0.0,0.0
2020-06-08,Oujda,34.689,-1.908,17.0,26.0,1.0,17.9,13.45,6,Oranger,fin,34.8,22.7,110.5,15.5,77.1,0.7,0.09,6.94,0.0,0.0
2020-06-09,Oujda,34.689,-1.908,14.4,26.4,0.0,17.3,13.66,6,Blé,fin,42.6,19.2,35.9,87.1,111.5,0.25,0.15,1.64,656.0,0.04
2020-06-10,Oujda,34.689,-1.908,12.2,29.1,0.0,19.5,13.91,6,Orge,jeune,58.4,20.2,72.0,13.6,15.9,0.3,0.19,5.59,3354.0,0.06
2020-06-11,Oujda,34.689,-1.908,14.4,30.5,0.0,21.3,13.82,6,Olivier,mature,37.4,21.1,186.0,43.3,71.2,0.7,0.15,39.87,39870.0,0.1
2020-06-12,Oujda,34.689,-1.908,14.8,28.6,0.0,25.2,13.74,6,Vigne,mature,48.7,22.8,23.3,39.7,106.1,0.85,0.13,36.77,40447.0,0.11
2020-06-13,Oujda,34.689,-1.908,13.4,27.0,0.0,20.6,13.5,6,Oranger,fin,25.1,18.1,73.4,4.5,44.4,0.7,0.11,32.18,25744.0,0.08
2020-06-14,Oujda,34.689,-1.908,13.4,26.7,0.0,19.5,13.83,6,Blé,mature,33.1,21.4,97.2,31.7,68.0,1.15,0.13,8.84,13260.0,0.15
2020-06-15,Oujda,34.689,-1.908,15.2,31.7,0.0,20.8,13.92,6,Orge,mature,64.8,21.4,154.8,6.6,23.5,1.15,0.14,29.87,47792.0,0.16
2020-06-16,Oujda,34.689,-1.908,16.4,30.5,0.0,19.8,12.74,6,Olivier,fin,19.9,22.6,153.1,4.5,66.9,0.65,0.13,1.04,832.0,0.08
2020-06-17,Oujda,34.689,-1.908,17.6,31.0,0.0,20.3,12.91,6,Vigne,jeune,73.2,23.7,60.4,54.9,130.8,0.3,0.11,13.94,4182.0,0.03
2020-06-18,Oujda,34.689,-1.908,17.2,29.0,0.0,22.4,13.77,6,Oranger,mature,67.5,22.2,186.0,60.7,54.6,0.75,0.12,23.76,21384.0,0.09
