date,ville,latitude,longitude,T_min,T_max,pluie_mm,vent_kmh,ensoleillement_h,mois,type_plante,stade,humidite_sol,temperature_sol,N,P,K,kc,ET0,superficie_ha,eau_litres,eau_mm,saison,amplitude_thermique,fertilite_sol,type_culture
2024-09-29,Oujda,34.689,-1.908,15.9,29.7,0.0,18.6,11.31,9,Vigne,fin,29.6,24.4,42.6,41.5,104.5,0.45,0.0,8.33,0.0,0.0,automne,13.8,188.6,arbre
2024-09-30,Oujda,34.689,-1.908,17.4,30.6,0.0,17.1,10.79,9,Oranger,mature,48.7,26.9,167.6,73.0,146.3,0.75,0.0,34.39,0.0,0.0,automne,13.2,386.9,arbre
2024-10-03,Oujda,34.689,-1.908,19.4,29.8,0.0,19.1,11.16,10,Olivier,fin,16.3,25.6,11.3,78.9,126.9,0.65,0.0,14.88,0.0,0.0,automne,10.4,217.1,arbre
2024-10-04,Oujda,34.689,-1.908,18.2,28.2,0.0,18.6,11.02,10,Vigne,fin,32.4,23.1,90.9,37.7,65.3,0.45,0.0,37.2,0.0,0.0,automne,10.0,193.90000000000003,arbre
2024-10-05,Oujda,34.689,-1.908,15.4,28.6,0.0,21.5,11.12,10,Oranger,fin,22.8,21.1,103.9,59.9,14.9,0.7,0.0,16.3,0.0,0.0,automne,13.2,178.70000000000002,arbre
2024-10-08,Oujda,34.689,-1.908,17.2,27.7,0.0,18.1,8.68,10,Olivier,jeune,32.4,25.2,0.9,64.7,77.2,0.45,0.0,19.9,0.0,0.0,automne,10.5,142.8,arbre
2024-10-09,Oujda,34.689,-1.908,15.9,30.8,0.0,30.3,10.33,10,Vigne,mature,64.1,24.9,105.2,46.2,32.7,0.85,0.0,46.57,0.0,0.0,automne,14.9,184.1,arbre
2024-10-10,Oujda,34.689,-1.908,17.1,26.3,0.0,25.6,7.71,10,Oranger,mature,35.8,23.2,65.5,43.5,114.3,0.75,0.0,31.65,0.0,0.0,automne,9.2,223.3,arbre
2024-10-13,Oujda,34.689,-1.908,15.4,30.6,0.0,23.3,9.73,10,Olivier,mature,50.8,20.1,198.4,12.5,147.9,0.7,0.0,11.03,0.0,0.0,automne,15.2,358.8,arbre
2024-10-14,Oujda,34.689,-1.908,17.2,30.9,0.9,28.5,6.03,10,Vigne,mature,73.3,24.5,126.2,90.9,22.9,0.85,0.0,37.81,0.0,0.0,automne,13.7,240.00000000000003,arbre
2024-10-15,Oujda,34.689,-1.908,18.2,28.9,0.0,27.9,9.36,10,Oranger,mature,50.9,21.4,55.6,30.9,121.2,0.75,0.01,29.41,2941.0,0.01,automne,10.7,207.7,arbre
2024-10-18,Oujda,34.689,-1.908,12.1,23.0,0.0,18.0,10.23,10,Olivier,mature,52.7,20.1,100.3,83.1,64.4,0.7,0.0,16.03,0.0,0.0,automne,10.9,247.8,arbre
2024-10-19,Oujda,34.689,-1.908,12.0,23.1,0.0,14.4,7.04,10,Vigne,jeune,47.9,16.0,187.0,70.6,47.7,0.3,0.0,10.9,0.0,0.0,automne,11.1,305.3,arbre
2024-10-20,Oujda,34.689,-1.908,10.8,26.3,0.0,15.7,10.25,10,Oranger,jeune,25.6,19.4,58.6,72.7,5.3,0.7,0.0,30.33,0.0,0.0,automne,15.5,136.60000000000002,arbre
2024-10-23,Oujda,34.689,-1.908,11.9,25.2,0.0,16.3,9.29,10,Olivier,jeune,58.9,18.9,74.8,68.2,120.4,0.45,0.0,9.4,0.0,0.0,automne,13.3,263.4,arbre
2024-10-24,Oujda,34.689,-1.908,12.6,25.8,0.1,13.5,10.04,10,Vigne,mature,30.0,18.8,18.4,56.4,122.6,0.85,0.0,13.87,0.0,0.0,automne,13.2,197.4,arbre
2024-10-25,Oujda,34.689,-1.908,12.4,26.0,1.6,17.7,9.85,10,Oranger,mature,53.2,16.8,182.3,7.1,148.3,0.75,0.0,48.74,0.0,0.0,automne,13.6,337.70000000000005,arbre
2024-10-28,Oujda,34.689,-1.908,6.9,15.9,1.1,17.0,8.28,10,Olivier,mature,65.5,10.0,91.7,23.7,136.5,0.7,0.02,1.89,0.0,0.0,automne,9.0,251.9,arbre
2024-10-29,Oujda,34.689,-1.908,10.0,23.0,0.0,30.7,10.08,10,Vigne,fin,20.4,14.1,191.0,60.9,37.6,0.45,0.02,14.16,1416.0,0.01,automne,13.0,289.5,arbre
2024-10-30,Oujda,34.689,-1.908,9.9,23.6,0.0,26.5,10.09,10,Oranger,jeune,36.8,16.7,139.6,53.9,147.1,0.7,0.02,6.53,653.0,0.01,automne,13.7,340.6,arbre
2024-11-02,Oujda,34.689,-1.908,10.6,22.2,0.1,15.7,9.66,11,Olivier,mature,53.9,14.6,153.0,40.9,125.4,0.7,0.01,43.31,0.0,0.0,automne,11.6,319.3,arbre
2024-11-03,Oujda,34.689,-1.908,11.2,24.5,0.0,24.0,9.04,11,Vigne,jeune,28.1,15.8,171.1,2.2,48.1,0.3,0.01,37.08,0.0,0.0,automne,13.3,221.4,arbre
2024-11-04,Oujda,34.689,-1.908,15.9,28.0,0.0,29.7,9.68,11,Oranger,jeune,43.1,20.4,112.1,41.5,127.3,0.7,0.02,38.61,3861.0,0.01,automne,12.1,280.9,arbre
2024-11-07,Oujda,34.689,-1.908,13.3,23.5,0.0,13.5,9.4,11,Olivier,mature,25.1,18.4,61.2,98.7,31.6,0.7,0.01,47.7,4770.0,0.01,automne,10.2,191.5,arbre
2024-11-08,Oujda,34.689,-1.908,12.8,28.5,0.0,16.0,9.12,11,Vigne,jeune,42.9,18.4,177.5,69.9,137.1,0.3,0.01,16.7,0.0,0.0,automne,15.7,384.5,arbre
2024-11-09,Oujda,34.689,-1.908,13.4,25.5,0.0,12.7,10.0,11,Oranger,mature,39.1,21.6,11.4,37.6,132.7,0.75,0.01,43.72,4372.0,0.01,automne,12.1,181.7,arbre
2024-11-12,Oujda,34.689,-1.908,8.8,21.6,0.0,16.5,10.0,11,Olivier,mature,37.0,16.6,119.4,13.7,58.9,0.7,0.01,23.67,2367.0,0.01,automne,12.8,192.0,arbre
2024-11-13,Oujda,34.689,-1.908,9.6,25.5,1.3,16.9,9.99,11,Vigne,jeune,37.8,17.1,188.2,2.6,53.9,0.3,0.0,29.18,0.0,0.0,automne,15.9,244.7,arbre
2024-11-14,Oujda,34.689,-1.908,16.6,26.1,0.0,38.3,9.98,11,Oranger,mature,62.5,18.7,25.4,83.9,122.5,0.75,0.01,41.59,4159.0,0.01,automne,9.5,231.8,arbre
2024-11-17,Oujda,34.689,-1.908,19.4,27.0,0.5,33.1,9.65,11,Olivier,mature,32.6,20.5,56.4,78.7,16.8,0.7,0.01,25.28,0.0,0.0,automne,7.6,151.9,arbre
2024-11-18,Oujda,34.689,-1.908,13.2,25.9,0.0,18.4,9.94,11,Vigne,fin,32.7,20.8,142.8,78.1,88.9,0.45,0.01,15.05,0.0,0.0,automne,12.7,309.8,arbre
2024-11-19,Oujda,34.689,-1.908,15.8,21.2,0.0,22.5,4.78,11,Oranger,mature,17.0,19.8,72.1,35.8,111.8,0.75,0.01,18.14,1814.0,0.01,automne,5.4,219.7,arbre
2024-11-22,Oujda,34.689,-1.908,10.4,20.1,0.0,14.2,9.91,11,Olivier,mature,59.7,13.9,64.7,44.9,12.5,0.7,0.0,24.56,0.0,0.0,automne,9.7,122.1,arbre
2024-11-23,Oujda,34.689,-1.908,8.0,24.0,0.0,25.0,9.9,11,Vigne,mature,45.8,17.4,162.5,25.0,15.9,0.85,0.0,18.14,0.0,0.0,automne,16.0,203.4,arbre
2024-11-24,Oujda,34.689,-1.908,15.4,26.0,0.0,39.3,9.9,11,Oranger,fin,40.1,20.5,127.7,53.4,68.3,0.7,0.0,38.68,0.0,0.0,automne,10.6,249.4,arbre
2024-11-27,Oujda,34.689,-1.908,14.2,25.8,0.0,18.8,9.88,11,Olivier,jeune,20.7,22.4,49.9,51.0,35.3,0.45,0.0,36.98,0.0,0.0,automne,11.6,136.2,arbre
2024-11-28,Oujda,34.689,-1.908,9.4,21.5,0.0,9.9,9.88,11,Vigne,jeune,68.0,16.1,197.8,18.4,59.7,0.3,0.0,48.19,0.0,0.0,automne,12.1,275.90000000000003,arbre
2024-11-29,Oujda,34.689,-1.908,10.9,24.0,0.0,10.2,9.88,11,Oranger,jeune,17.4,14.9,177.8,64.2,74.4,0.7,0.0,21.36,0.0,0.0,automne,13.1,316.4,arbre
2024-12-02,Oujda,34.689,-1.908,10.1,23.1,0.0,10.6,9.83,12,Olivier,mature,41.7,14.6,92.8,19.4,27.9,0.7,0.0,33.34,0.0,0.0,hiver,13.0,140.1,arbre
2024-12-03,Oujda,34.689,-1.908,10.9,23.7,0.0,14.5,9.82,12,Vigne,mature,30.0,16.2,39.7,97.8,33.0,0.85,0.0,31.83,0.0,0.0,hiver,12.8,170.5,arbre
2024-12-04,Oujda,34.689,-1.908,11.6,18.1,1.0,24.7,9.76,12,Oranger,mature,27.5,15.3,121.2,25.4,134.7,0.75,0.0,23.35,0.0,0.0,hiver,6.5,281.29999999999995,arbre
2024-12-07,Oujda,34.689,-1.908,10.9,24.5,0.0,15.8,8.89,12,Olivier,mature,29.4,18.7,109.5,10.5,63.7,0.7,0.0,6.06,0.0,0.0,hiver,13.6,183.7,arbre
2024-12-08,Oujda,34.689,-1.908,9.1,18.6,0.0,16.1,9.75,12,Vigne,jeune,72.7,16.0,83.1,92.6,8.3,0.3,0.0,29.28,0.0,0.0,hiver,9.5,184.0,arbre
2024-12-09,Oujda,34.689,-1.908,8.5,14.1,1.4,12.9,8.26,12,Oranger,fin,34.8,14.3,115.5,39.2,134.2,0.7,0.0,26.51,0.0,0.0,hiver,5.6,288.9,arbre
2024-12-12,Oujda,34.689,-1.908,4.6,17.7,0.0,15.2,9.71,12,Olivier,mature,49.5,9.9,98.5,56.8,87.6,0.7,0.0,15.88,0.0,0.0,hiver,13.1,242.9,arbre
2024-12-13,Oujda,34.689,-1.908,6.3,18.5,0.0,15.0,9.7,12,Vigne,mature,49.4,15.1,182.1,58.0,18.4,0.85,0.0,30.06,0.0,0.0,hiver,12.2,258.5,arbre
2024-12-14,Oujda,34.689,-1.908,4.8,18.8,0.0,15.5,9.7,12,Oranger,mature,24.3,14.3,50.0,86.1,113.6,0.75,0.0,42.79,0.0,0.0,hiver,14.0,249.7,arbre
2024-12-17,Oujda,34.689,-1.908,6.9,19.2,0.0,17.8,9.68,12,Olivier,jeune,56.2,10.3,28.4,60.3,97.5,0.45,0.0,43.03,0.0,0.0,hiver,12.3,186.2,arbre
2024-12-18,Oujda,34.689,-1.908,5.5,20.4,0.0,15.0,9.68,12,Vigne,jeune,61.8,11.8,14.9,8.7,147.0,0.3,0.0,21.13,0.0,0.0,hiver,14.9,170.6,arbre
2024-12-19,Oujda,34.689,-1.908,9.1,22.6,0.0,17.9,9.11,12,Oranger,jeune,51.0,14.6,140.5,76.1,52.2,0.7,0.0,18.49,0.0,0.0,hiver,13.5,268.8,arbre
2024-12-22,Oujda,34.689,-1.908,6.4,20.8,0.0,14.7,9.68,12,Olivier,jeune,35.1,10.7,1.6,56.6,97.5,0.45,0.0,4.04,0.0,0.0,hiver,14.4,155.7,arbre
2024-12-23,Oujda,34.689,-1.908,7.3,18.3,0.0,16.5,9.68,12,Vigne,fin,22.8,13.7,9.9,41.4,5.4,0.45,0.0,22.26,0.0,0.0,hiver,11.0,56.7,arbre
2024-12-24,Oujda,34.689,-1.908,3.5,17.4,0.0,10.2,9.68,12,Oranger,mature,72.9,10.5,129.1,63.1,124.9,0.75,0.0,32.1,0.0,0.0,hiver,13.9,317.1,arbre
2024-12-27,Oujda,34.689,-1.908,4.7,16.2,0.0,12.2,9.69,12,Olivier,mature,41.8,8.3,22.2,0.6,143.8,0.7,0.0,26.31,0.0,0.0,hiver,11.5,166.60000000000002,arbre
2024-12-28,Oujda,34.689,-1.908,3.3,16.3,0.0,10.6,9.69,12,Vigne,jeune,19.6,8.6,2.7,55.8,23.6,0.3,0.0,15.98,0.0,0.0,hiver,13.0,82.1,arbre
2024-12-29,Oujda,34.689,-1.908,6.9,15.4,0.0,18.0,9.69,12,Oranger,jeune,19.3,12.6,162.8,9.6,11.4,0.7,0.0,48.53,0.0,0.0,hiver,8.5,183.8,arbre
2025-01-01,Oujda,34.689,-1.908,0.9,12.4,0.3,15.8,7.56,1,Olivier,fin,29.2,5.6,68.9,49.8,38.0,0.65,0.0,16.16,0.0,0.0,hiver,11.5,156.7,arbre
2025-01-02,Oujda,34.689,-1.908,3.7,14.4,0.0,10.9,9.02,1,Vigne,jeune,65.8,10.1,28.0,14.2,17.8,0.3,0.0,9.32,0.0,0.0,hiver,10.7,60.0,arbre
2025-01-03,Oujda,34.689,-1.908,4.3,18.0,0.0,14.2,9.67,1,Oranger,jeune,53.2,10.3,85.9,27.2,98.9,0.7,0.0,37.04,0.0,0.0,hiver,13.7,212.0,arbre
2025-01-06,Oujda,34.689,-1.908,8.5,14.9,0.8,31.6,6.39,1,Olivier,jeune,68.8,11.6,3.8,3.2,105.7,0.45,0.0,14.29,0.0,0.0,hiver,6.4,112.7,arbre
2025-01-07,Oujda,34.689,-1.908,6.8,15.4,0.0,18.7,9.2,1,Vigne,mature,64.7,10.2,179.1,33.4,15.5,0.85,0.0,22.98,0.0,0.0,hiver,8.6,228.0,arbre
2025-01-08,Oujda,34.689,-1.908,6.8,21.8,0.0,24.3,9.67,1,Oranger,mature,17.9,12.2,74.2,22.3,79.7,0.75,0.0,6.24,0.0,0.0,hiver,15.0,176.2,arbre
2025-01-11,Oujda,34.689,-1.908,8.9,20.2,0.0,16.9,9.35,1,Olivier,mature,62.4,14.0,174.5,5.5,143.6,0.7,0.0,4.43,0.0,0.0,hiver,11.3,323.6,arbre
2025-01-12,Oujda,34.689,-1.908,8.9,17.8,0.7,16.0,8.67,1,Vigne,jeune,32.1,15.9,198.0,14.9,139.4,0.3,0.0,27.87,0.0,0.0,hiver,8.9,352.3,arbre
2025-01-13,Oujda,34.689,-1.908,5.5,13.0,0.0,14.2,9.68,1,Oranger,jeune,19.0,8.1,109.2,39.1,81.2,0.7,0.0,37.19,0.0,0.0,hiver,7.5,229.5,arbre
2025-01-16,Oujda,34.689,-1.908,2.3,14.6,0.0,13.1,8.94,1,Olivier,fin,23.6,10.8,186.8,65.3,76.5,0.65,0.0,7.2,0.0,0.0,hiver,12.3,328.6,arbre
2025-01-17,Oujda,34.689,-1.908,5.7,10.5,1.8,11.0,6.35,1,Vigne,fin,33.9,9.5,118.1,97.6,79.1,0.45,0.0,38.81,0.0,0.0,hiver,4.8,294.79999999999995,arbre
2025-01-18,Oujda,34.689,-1.908,4.6,9.1,2.6,10.5,0.0,1,Oranger,mature,23.0,4.4,157.7,61.6,40.7,0.75,0.0,26.55,0.0,0.0,hiver,4.5,260.0,arbre
2025-01-21,Oujda,34.689,-1.908,10.9,22.0,0.0,27.1,9.0,1,Olivier,mature,69.2,17.8,92.6,41.7,146.6,0.7,0.0,14.98,0.0,0.0,hiver,11.1,280.9,arbre
2025-01-22,Oujda,34.689,-1.908,11.4,21.6,0.0,27.5,9.24,1,Vigne,jeune,72.6,17.1,6.4,4.3,96.1,0.3,0.0,18.7,0.0,0.0,hiver,10.2,106.8,arbre
2025-01-23,Oujda,34.689,-1.908,10.1,21.5,0.0,26.3,9.79,1,Oranger,fin,18.1,13.6,102.7,9.9,2.1,0.7,0.01,24.35,2435.0,0.01,hiver,11.4,114.7,arbre
2025-01-26,Oujda,34.689,-1.908,8.3,23.1,0.0,18.3,9.76,1,Olivier,mature,36.1,16.0,10.4,66.7,94.1,0.7,0.0,12.91,0.0,0.0,hiver,14.8,171.2,arbre
2025-01-27,Oujda,34.689,-1.908,13.3,24.1,0.0,33.3,9.58,1,Vigne,mature,54.7,17.1,137.0,37.3,34.1,0.85,0.01,38.53,3853.0,0.01,hiver,10.8,208.4,arbre
2025-01-28,Oujda,34.689,-1.908,10.9,19.5,2.4,28.7,7.0,1,Oranger,jeune,28.5,12.7,85.6,85.9,20.5,0.7,0.0,46.48,0.0,0.0,hiver,8.6,192.0,arbre
2025-01-31,Oujda,34.689,-1.908,5.2,11.3,5.9,18.1,8.37,1,Olivier,jeune,37.4,8.9,191.7,28.3,124.8,0.45,0.0,15.44,0.0,0.0,hiver,6.1,344.8,arbre
2025-02-01,Oujda,34.689,-1.908,6.7,13.9,0.3,11.2,9.74,2,Vigne,fin,24.2,8.3,63.0,27.6,81.2,0.45,0.02,33.91,0.0,0.0,hiver,7.2,171.8,arbre
2025-02-02,Oujda,34.689,-1.908,6.4,14.1,2.0,17.1,9.01,2,Oranger,fin,44.6,9.3,154.0,41.9,41.2,0.7,0.02,47.3,0.0,0.0,hiver,7.7,237.1,arbre
2025-02-05,Oujda,34.689,-1.908,3.7,13.9,0.0,12.6,10.24,2,Olivier,jeune,17.4,8.2,110.4,81.5,97.2,0.45,0.04,43.14,8628.0,0.02,hiver,10.2,289.1,arbre
2025-02-06,Oujda,34.689,-1.908,4.2,14.6,0.1,15.7,10.08,2,Vigne,jeune,38.5,9.7,5.3,53.4,46.7,0.3,0.04,43.4,0.0,0.0,hiver,10.4,105.4,arbre
2025-02-07,Oujda,34.689,-1.908,3.2,16.8,0.0,12.2,10.56,2,Oranger,mature,74.9,7.6,83.1,39.5,54.4,0.75,0.04,44.21,13263.0,0.03,hiver,13.6,177.0,arbre
2025-02-10,Oujda,34.689,-1.908,6.3,20.1,0.0,13.8,10.66,2,Olivier,jeune,63.8,11.2,195.1,92.7,101.6,0.45,0.04,43.54,8708.0,0.02,hiver,13.8,389.4,arbre
2025-02-11,Oujda,34.689,-1.908,8.3,21.8,0.0,23.3,10.69,2,Vigne,fin,37.6,15.6,113.2,46.6,125.3,0.45,0.02,12.12,1212.0,0.01,hiver,13.5,285.1,arbre
2025-02-12,Oujda,34.689,-1.908,7.7,19.6,0.0,22.8,10.53,2,Oranger,fin,60.9,12.7,123.2,80.0,5.7,0.7,0.02,19.26,1926.0,0.01,hiver,11.9,208.9,arbre
2025-02-15,Oujda,34.689,-1.908,8.9,24.0,0.0,14.9,9.86,2,Olivier,jeune,44.4,19.0,182.9,58.1,34.0,0.45,0.03,27.37,2737.0,0.01,hiver,15.1,275.0,arbre
2025-02-16,Oujda,34.689,-1.908,10.2,16.8,0.7,23.1,4.27,2,Vigne,mature,20.0,13.2,130.6,27.3,59.3,0.85,0.01,49.3,0.0,0.0,hiver,6.6,217.2,arbre
2025-02-17,Oujda,34.689,-1.908,7.1,19.6,0.0,12.4,10.81,2,Oranger,mature,26.9,15.0,26.1,19.9,19.7,0.75,0.02,6.34,1268.0,0.02,hiver,12.5,65.7,arbre
2025-02-20,Oujda,34.689,-1.908,8.2,18.6,0.0,12.7,10.86,2,Olivier,fin,36.1,11.7,116.4,7.8,118.3,0.65,0.01,21.06,2106.0,0.01,hiver,10.4,242.5,arbre
2025-02-21,Oujda,34.689,-1.908,7.9,23.0,0.0,26.1,9.2,2,Vigne,mature,53.3,18.1,48.2,6.6,59.9,0.85,0.01,43.7,4370.0,0.01,hiver,15.1,114.7,arbre
2025-02-22,Oujda,34.689,-1.908,11.6,20.6,9.4,25.4,2.79,2,Oranger,fin,36.9,18.4,85.7,7.9,137.1,0.7,0.0,4.73,0.0,0.0,hiver,9.0,230.7,arbre
2025-02-25,Oujda,34.689,-1.908,7.1,19.7,0.0,15.7,10.93,2,Olivier,mature,26.0,16.0,7.6,66.8,49.0,0.7,0.04,44.16,13248.0,0.03,hiver,12.6,123.4,arbre
2025-02-26,Oujda,34.689,-1.908,9.6,18.5,0.7,13.2,10.4,2,Vigne,jeune,73.0,12.0,52.6,44.9,51.1,0.3,0.03,7.03,0.0,0.0,hiver,8.9,148.6,arbre
2025-02-27,Oujda,34.689,-1.908,8.6,20.8,0.0,14.7,9.75,2,Oranger,fin,44.5,17.5,170.2,86.3,35.2,0.7,0.04,9.32,2796.0,0.03,hiver,12.2,291.7,arbre
2025-03-02,Oujda,34.689,-1.908,5.8,20.3,0.0,22.4,11.0,3,Olivier,jeune,42.1,16.0,152.8,0.9,124.9,0.45,0.06,22.7,6810.0,0.03,printemps,14.5,278.6,arbre
2025-03-03,Oujda,34.689,-1.908,12.8,23.1,0.0,28.1,11.0,3,Vigne,jeune,66.1,20.4,41.9,9.5,96.8,0.3,0.09,22.69,6807.0,0.03,printemps,10.3,148.2,arbre
2025-03-04,Oujda,34.689,-1.908,10.6,17.4,2.1,12.2,6.54,3,Oranger,fin,56.8,17.0,92.7,49.6,119.6,0.7,0.02,33.38,0.0,0.0,printemps,6.8,261.9,arbre
2025-03-07,Oujda,34.689,-1.908,10.6,18.6,0.5,13.8,9.89,3,Olivier,fin,23.3,13.9,144.4,97.7,46.2,0.65,0.04,5.14,0.0,0.0,printemps,8.0,288.3,arbre
2025-03-08,Oujda,34.689,-1.908,9.6,24.0,10.2,33.8,10.3,3,Vigne,fin,68.5,14.4,109.9,72.2,135.1,0.45,0.08,7.28,0.0,0.0,printemps,14.4,317.20000000000005,arbre
2025-03-09,Oujda,34.689,-1.908,9.2,16.1,3.7,29.7,11.0,3,Oranger,mature,58.7,11.9,146.6,46.2,32.3,0.75,0.03,10.69,0.0,0.0,printemps,6.9,225.1,arbre
2025-03-12,Oujda,34.689,-1.908,9.8,17.6,0.6,26.2,6.93,3,Olivier,mature,26.0,11.3,96.0,5.3,134.6,0.7,0.06,18.29,0.0,0.0,printemps,7.8,235.9,arbre
2025-03-13,Oujda,34.689,-1.908,11.2,19.9,0.3,30.0,11.1,3,Vigne,jeune,59.3,18.5,47.2,54.1,71.5,0.3,0.13,15.2,0.0,0.0,printemps,8.7,172.8,arbre
2025-03-14,Oujda,34.689,-1.908,10.1,17.5,2.6,39.2,10.72,3,Oranger,jeune,56.1,11.9,109.8,81.8,139.6,0.7,0.06,15.33,0.0,0.0,printemps,7.4,331.2,arbre
2025-03-17,Oujda,34.689,-1.908,9.5,22.8,0.0,12.6,11.28,3,Olivier,fin,18.4,16.8,186.9,40.7,108.6,0.65,0.18,45.26,54312.0,0.12,printemps,13.3,336.20000000000005,arbre
2025-03-18,Oujda,34.689,-1.908,10.6,19.9,0.0,29.6,11.04,3,Vigne,mature,56.8,15.5,170.7,11.4,139.3,0.85,0.09,22.39,17912.0,0.08,printemps,9.3,321.4,arbre
2025-03-19,Oujda,34.689,-1.908,8.2,27.9,0.0,21.3,11.28,3,Oranger,jeune,62.1,18.5,99.0,91.9,50.9,0.7,0.13,13.69,12321.0,0.09,printemps,19.7,241.8,arbre
2025-03-22,Oujda,34.689,-1.908,11.0,17.2,1.4,26.2,8.1,3,Olivier,mature,57.1,14.9,58.2,20.5,56.5,0.7,0.03,34.54,0.0,0.0,printemps,6.2,135.2,arbre
2025-03-23,Oujda,34.689,-1.908,7.8,17.5,0.6,32.4,11.54,3,Vigne,jeune,55.0,11.7,133.1,33.3,51.1,0.3,0.03,36.73,0.0,0.0,printemps,9.7,217.5,arbre
2025-03-24,Oujda,34.689,-1.908,7.0,15.2,0.3,23.2,11.75,3,Oranger,mature,59.6,11.2,38.1,12.1,75.6,0.75,0.03,19.58,0.0,0.0,printemps,8.2,125.8,arbre
2025-03-27,Oujda,34.689,-1.908,6.8,22.0,0.0,17.5,11.91,3,Olivier,jeune,61.7,14.3,73.2,36.3,72.9,0.45,0.11,37.32,18660.0,0.05,printemps,15.2,182.4,arbre
2025-03-28,Oujda,34.689,-1.908,7.9,22.5,0.0,16.7,11.93,3,Vigne,mature,23.7,15.9,37.8,31.8,76.5,0.85,0.1,27.99,22392.0,0.08,printemps,14.6,146.1,arbre
2025-03-29,Oujda,34.689,-1.908,8.4,24.5,0.0,14.0,11.95,3,Oranger,jeune,57.3,18.6,131.1,45.1,26.6,0.7,0.11,32.23,25784.0,0.08,printemps,16.1,202.8,arbre
2025-04-01,Oujda,34.689,-1.908,10.9,21.8,0.0,17.9,11.69,4,Olivier,fin,29.5,17.5,171.8,14.6,144.1,0.65,0.08,28.48,14240.0,0.05,printemps,10.9,330.5,arbre
2025-04-02,Oujda,34.689,-1.908,9.5,24.9,0.0,23.1,12.0,4,Vigne,mature,24.3,16.2,131.0,43.3,4.7,0.85,0.09,35.86,28688.0,0.08,printemps,15.4,179.0,arbre
2025-04-03,Oujda,34.689,-1.908,9.9,23.7,0.0,23.4,12.0,4,Oranger,jeune,51.3,14.6,89.3,81.5,1.6,0.7,0.09,16.64,9984.0,0.06,printemps,13.8,172.4,arbre
2025-04-06,Oujda,34.689,-1.908,9.3,20.2,0.5,14.6,11.3,4,Olivier,mature,29.1,12.9,14.9,15.1,91.5,0.7,0.03,1.0,0.0,0.0,printemps,10.9,121.5,arbre
2025-04-07,Oujda,34.689,-1.908,10.1,24.0,0.0,14.5,12.0,4,Vigne,jeune,60.1,19.1,57.9,98.0,6.9,0.3,0.07,45.4,9080.0,0.02,printemps,13.9,162.8,arbre
2025-04-08,Oujda,34.689,-1.908,12.1,31.5,0.0,24.5,12.0,4,Oranger,mature,68.3,21.5,197.4,93.0,111.3,0.75,0.08,26.43,15858.0,0.06,printemps,19.4,401.7,arbre
2025-04-11,Oujda,34.689,-1.908,17.1,28.0,2.1,48.2,5.73,4,Olivier,jeune,71.9,24.4,12.0,3.2,50.3,0.45,0.04,28.22,0.0,0.0,printemps,10.9,65.5,arbre
2025-04-12,Oujda,34.689,-1.908,18.1,24.6,11.7,38.8,0.38,4,Vigne,jeune,66.2,18.7,27.7,18.5,107.4,0.3,0.02,10.46,0.0,0.0,printemps,6.5,153.60000000000002,arbre
2025-04-13,Oujda,34.689,-1.908,12.4,18.6,9.2,15.5,8.09,4,Oranger,jeune,66.0,16.1,88.4,20.8,58.1,0.7,0.03,23.33,0.0,0.0,printemps,6.2,167.3,arbre
2025-04-16,Oujda,34.689,-1.908,7.7,14.9,0.2,27.6,12.01,4,Olivier,mature,42.8,11.3,135.3,92.7,30.7,0.7,0.05,14.32,0.0,0.0,printemps,7.2,258.7,arbre
2025-04-17,Oujda,34.689,-1.908,8.2,21.5,0.0,15.8,11.7,4,Vigne,jeune,64.1,13.6,128.1,11.6,109.0,0.3,0.11,32.17,9651.0,0.03,printemps,13.3,248.7,arbre
2025-04-18,Oujda,34.689,-1.908,9.9,26.3,0.0,19.7,12.0,4,Oranger,fin,34.6,17.4,106.8,22.4,106.7,0.7,0.14,9.6,9600.0,0.1,printemps,16.4,235.9,arbre
2025-04-21,Oujda,34.689,-1.908,9.4,21.5,0.0,16.4,12.06,4,Olivier,fin,71.4,16.5,61.4,80.8,71.5,0.65,0.11,34.6,24220.0,0.07,printemps,12.1,213.7,arbre
2025-04-22,Oujda,34.689,-1.908,9.6,23.0,0.0,17.3,12.13,4,Vigne,mature,15.6,15.4,29.7,72.6,5.2,0.85,0.1,2.56,2048.0,0.08,printemps,13.4,107.5,arbre
2025-04-23,Oujda,34.689,-1.908,9.2,26.6,0.0,15.7,12.13,4,Oranger,mature,42.1,20.1,123.6,16.9,110.5,0.75,0.15,37.91,41701.0,0.11,printemps,17.4,251.0,arbre
2025-04-26,Oujda,34.689,-1.908,14.8,27.3,0.4,17.3,12.19,4,Olivier,jeune,41.7,20.2,93.7,96.6,96.8,0.45,0.09,35.49,0.0,0.0,printemps,12.5,287.1,arbre
2025-04-27,Oujda,34.689,-1.908,12.9,26.6,0.0,18.5,12.18,4,Vigne,mature,25.7,21.3,192.1,77.2,121.2,0.85,0.1,17.35,13880.0,0.08,printemps,13.7,390.5,arbre
2025-04-28,Oujda,34.689,-1.908,11.9,26.9,0.0,18.7,12.26,4,Oranger,fin,39.1,18.5,45.7,46.8,97.5,0.7,0.1,30.3,21210.0,0.07,printemps,15.0,190.0,arbre
