date,region,latitude,longitude,temperature,humidite_air,precipitations,rayonnement,vitesse_vent,evapotranspiration,humidite_sol,type_sol,type_plante,stade_croissance,besoin_eau_annuel_mm,besoin_eau_journalier_mm
2023-11-23,dakhla_oued_ed_dahab,23.68,-15.96,20.33,87.73,0.0,17.74,5.77,0.0,71.9,argileux,pastèque,croissance,400,0.0
2023-11-24,dakhla_oued_ed_dahab,23.68,-15.96,19.81,85.32,0.0,17.93,6.13,0.0,73.4,argileux,pastèque,croissance,400,0.0
2023-11-25,dakhla_oued_ed_dahab,23.68,-15.96,19.85,81.36,0.0,16.86,6.19,0.0,18.0,sableux,poivron,floraison,550,0.0
2023-11-26,dakhla_oued_ed_dahab,23.68,-15.96,19.62,77.97,0.0,17.75,5.21,0.0,30.6,calcaire,pastèque,maturité,400,0.0
2023-11-27,dakhla_oued_ed_dahab,23.68,-15.96,19.41,74.03,0.0,17.71,4.92,0.0,71.8,sableux,tomate,floraison,600,0.0
2023-11-28,dakhla_oued_ed_dahab,23.68,-15.96,19.83,67.61,0.0,16.44,3.78,0.0,41.1,calcaire,tomate,germination,600,0.0
2023-11-29,dakhla_oued_ed_dahab,23.68,-15.96,19.83,63.37,0.0,17.73,2.45,0.0,28.5,argileux,melon,maturité,400,0.0
2023-11-30,dakhla_oued_ed_dahab,23.68,-15.96,19.9,86.56,0.0,12.41,2.76,0.0,32.3,limoneux,poivron,croissance,550,0.0
2023-12-01,dakhla_oued_ed_dahab,23.68,-15.96,20.6,93.43,0.0,16.63,3.84,0.0,40.9,sableux,melon,maturité,400,0.0
2023-12-02,dakhla_oued_ed_dahab,23.68,-15.96,20.43,92.8,0.0,17.12,1.72,0.0,58.6,limoneux,poivron,croissance,550,0.0
2023-12-03,dakhla_oued_ed_dahab,23.68,-15.96,20.45,86.44,0.0,17.14,3.76,0.0,39.5,sableux,poivron,maturité,550,0.0
2023-12-04,dakhla_oued_ed_dahab,23.68,-15.96,20.24,79.25,0.0,16.84,5.41,0.0,73.6,limoneux,poivron,germination,550,0.0
2023-12-05,dakhla_oued_ed_dahab,23.68,-15.96,20.02,90.94,0.0,12.4,5.08,0.0,37.2,sableux,poivron,maturité,550,0.0
2023-12-06,dakhla_oued_ed_dahab,23.68,-15.96,19.98,82.28,0.0,10.89,4.6,0.0,43.1,argileux,melon,germination,400,0.0
2023-12-07,dakhla_oued_ed_dahab,23.68,-15.96,20.45,71.02,0.0,12.39,5.06,0.0,57.8,sableux,courgette,maturité,500,0.0
2023-12-08,dakhla_oued_ed_dahab,23.68,-15.96,20.18,79.5,0.0,16.66,6.23,0.0,20.7,argileux,melon,floraison,400,0.0
2023-12-09,dakhla_oued_ed_dahab,23.68,-15.96,20.74,65.66,0.0,16.94,4.76,0.0,70.9,limoneux,tomate,germination,600,0.0
2023-12-10,dakhla_oued_ed_dahab,23.68,-15.96,22.03,54.24,0.0,14.09,3.89,0.0,71.4,calcaire,melon,floraison,400,0.0
2023-12-11,dakhla_oued_ed_dahab,23.68,-15.96,20.67,53.48,0.0,14.17,4.34,0.0,30.2,argileux,pastèque,germination,400,0.0
2023-12-12,dakhla_oued_ed_dahab,23.68,-15.96,19.31,56.57,0.0,13.29,3.97,0.0,73.7,limoneux,pastèque,maturité,400,0.0
2023-12-13,dakhla_oued_ed_dahab,23.68,-15.96,20.41,55.23,0.0,12.82,3.31,0.0,17.5,calcaire,courgette,croissance,500,0.0
2023-12-14,dakhla_oued_ed_dahab,23.68,-15.96,20.23,59.92,0.0,15.36,5.53,0.0,45.2,sableux,poivron,floraison,550,0.0
2023-12-15,dakhla_oued_ed_dahab,23.68,-15.96,20.0,66.05,0.0,16.05,5.51,0.0,20.4,sableux,courgette,maturité,500,0.0
2023-12-16,dakhla_oued_ed_dahab,23.68,-15.96,19.9,50.53,0.0,14.52,5.89,0.0,30.6,sableux,pastèque,maturité,400,0.0
2023-12-17,dakhla_oued_ed_dahab,23.68,-15.96,18.15,51.91,0.0,13.05,7.09,0.0,45.0,sableux,courgette,germination,500,0.0
2023-12-18,dakhla_oued_ed_dahab,23.68,-15.96,18.12,51.5,0.0,13.37,7.33,0.0,32.0,argilo-limoneux,courgette,floraison,500,0.0
2023-12-19,dakhla_oued_ed_dahab,23.68,-15.96,17.61,52.71,0.0,16.32,6.86,0.0,33.8,calcaire,courgette,floraison,500,0.0
2023-12-20,dakhla_oued_ed_dahab,23.68,-15.96,17.41,60.08,0.0,16.94,5.61,0.0,60.8,argilo-limoneux,poivron,floraison,550,0.0
2023-12-21,dakhla_oued_ed_dahab,23.68,-15.96,17.65,68.53,0.0,16.46,6.05,0.0,26.3,argileux,poivron,maturité,550,0.0
2023-12-22,dakhla_oued_ed_dahab,23.68,-15.96,17.91,78.92,0.15,17.08,4.75,0.0,17.2,sableux,tomate,croissance,600,0.0
2023-12-23,dakhla_oued_ed_dahab,23.68,-15.96,17.55,60.33,0.0,16.95,3.81,0.0,41.2,argilo-limoneux,courgette,croissance,500,0.0
2023-12-24,dakhla_oued_ed_dahab,23.68,-15.96,17.11,64.9,0.0,16.74,3.96,0.0,36.4,argilo-limoneux,melon,germination,400,0.0
2023-12-25,dakhla_oued_ed_dahab,23.68,-15.96,18.79,84.27,0.08,16.9,3.48,0.0,44.6,argilo-limoneux,pastèque,maturité,400,0.0
2023-12-26,dakhla_oued_ed_dahab,23.68,-15.96,18.29,83.09,0.82,17.45,5.28,0.0,20.6,limoneux,poivron,germination,550,0.0
2023-12-27,dakhla_oued_ed_dahab,23.68,-15.96,18.3,68.06,0.0,17.23,4.36,0.0,60.0,sableux,courgette,croissance,500,0.0
2023-12-28,dakhla_oued_ed_dahab,23.68,-15.96,19.77,52.77,0.0,16.64,3.4,0.0,74.9,calcaire,courgette,croissance,500,0.0
2023-12-29,dakhla_oued_ed_dahab,23.68,-15.96,20.78,48.07,0.0,15.48,3.23,0.0,70.2,argilo-limoneux,tomate,croissance,600,0.0
2023-12-30,dakhla_oued_ed_dahab,23.68,-15.96,20.31,49.24,0.0,17.09,3.35,0.0,68.2,argileux,poivron,maturité,550,0.0
2023-12-31,dakhla_oued_ed_dahab,23.68,-15.96,19.9,53.64,0.0,16.97,3.9,0.0,38.7,argileux,tomate,floraison,600,0.0
2024-01-01,dakhla_oued_ed_dahab,23.68,-15.96,19.29,61.33,0.0,16.97,4.1,0.0,24.2,limoneux,pastèque,germination,400,0.0
2024-01-02,dakhla_oued_ed_dahab,23.68,-15.96,19.44,65.13,0.0,16.86,4.0,0.0,42.2,argilo-limoneux,tomate,maturité,600,0.0
2024-01-03,dakhla_oued_ed_dahab,23.68,-15.96,19.78,68.33,0.0,16.8,4.29,0.0,73.2,limoneux,courgette,germination,500,0.0
2024-01-04,dakhla_oued_ed_dahab,23.68,-15.96,19.59,63.05,0.0,17.27,4.11,0.0,71.8,limoneux,pastèque,maturité,400,0.0
2024-01-05,dakhla_oued_ed_dahab,23.68,-15.96,19.47,66.68,0.0,17.49,4.2,0.0,66.8,sableux,pastèque,croissance,400,0.0
2024-01-06,dakhla_oued_ed_dahab,23.68,-15.96,19.64,62.45,0.0,14.43,3.94,0.0,59.6,argileux,courgette,floraison,500,0.0
2024-01-07,dakhla_oued_ed_dahab,23.68,-15.96,19.2,72.54,0.0,16.96,4.75,0.0,38.9,argileux,pastèque,maturité,400,0.0
2024-01-08,dakhla_oued_ed_dahab,23.68,-15.96,18.78,73.38,0.0,17.54,4.44,0.0,20.4,argilo-limoneux,poivron,croissance,550,0.0
2024-01-09,dakhla_oued_ed_dahab,23.68,-15.96,19.75,64.28,0.0,14.9,4.21,0.0,61.8,argilo-limoneux,poivron,croissance,550,0.0
2024-01-10,dakhla_oued_ed_dahab,23.68,-15.96,19.26,58.71,0.0,17.23,3.3,0.0,32.9,argileux,courgette,croissance,500,0.0
2024-01-11,dakhla_oued_ed_dahab,23.68,-15.96,19.89,58.62,0.0,17.24,3.01,0.0,22.9,calcaire,melon,floraison,400,0.0
2024-01-12,dakhla_oued_ed_dahab,23.68,-15.96,19.47,56.61,0.0,17.66,2.6,0.0,27.0,calcaire,tomate,floraison,600,0.0
2024-01-13,dakhla_oued_ed_dahab,23.68,-15.96,19.16,81.91,0.0,13.61,1.3,0.0,31.1,argilo-limoneux,melon,maturité,400,0.0
2024-01-14,dakhla_oued_ed_dahab,23.68,-15.96,20.18,69.61,0.0,10.97,2.18,0.0,60.4,argileux,pastèque,maturité,400,0.0
2024-01-15,dakhla_oued_ed_dahab,23.68,-15.96,20.92,50.46,0.0,12.38,2.65,0.0,52.8,argilo-limoneux,courgette,croissance,500,0.0
2024-01-16,dakhla_oued_ed_dahab,23.68,-15.96,20.37,62.12,0.0,13.59,2.28,0.0,35.5,calcaire,tomate,germination,600,0.0
2024-01-17,dakhla_oued_ed_dahab,23.68,-15.96,19.94,93.18,0.0,14.75,3.32,0.0,70.8,sableux,melon,croissance,400,0.0
2024-01-18,dakhla_oued_ed_dahab,23.68,-15.96,19.2,94.94,0.0,13.97,3.48,0.0,43.1,limoneux,pastèque,germination,400,0.0
2024-01-19,dakhla_oued_ed_dahab,23.68,-15.96,19.65,89.76,0.0,12.12,6.68,0.0,23.9,limoneux,tomate,maturité,600,0.0
2024-01-20,dakhla_oued_ed_dahab,23.68,-15.96,19.22,81.74,0.0,15.05,8.75,0.0,46.4,sableux,poivron,floraison,550,0.0
2024-01-21,dakhla_oued_ed_dahab,23.68,-15.96,19.56,75.13,0.0,14.43,8.95,0.0,19.6,calcaire,courgette,germination,500,0.0
2024-01-22,dakhla_oued_ed_dahab,23.68,-15.96,20.32,64.53,0.0,14.85,6.68,0.0,40.5,calcaire,tomate,germination,600,0.0
2024-01-23,dakhla_oued_ed_dahab,23.68,-15.96,20.68,49.36,0.0,12.13,6.9,0.0,63.8,calcaire,tomate,maturité,600,0.0
2024-01-24,dakhla_oued_ed_dahab,23.68,-15.96,19.01,50.77,0.0,10.27,6.19,0.0,19.9,calcaire,courgette,floraison,500,0.0
2024-01-25,dakhla_oued_ed_dahab,23.68,-15.96,19.94,52.76,0.0,14.26,4.99,0.0,59.4,argileux,pastèque,germination,400,0.0
2024-01-26,dakhla_oued_ed_dahab,23.68,-15.96,20.6,47.1,0.0,17.44,4.79,0.0,65.6,sableux,melon,croissance,400,0.0
2024-01-27,dakhla_oued_ed_dahab,23.68,-15.96,20.17,47.46,0.0,18.1,3.87,0.0,67.6,argilo-limoneux,tomate,germination,600,0.0
2024-01-28,dakhla_oued_ed_dahab,23.68,-15.96,19.54,53.19,0.0,18.53,3.42,0.0,58.4,calcaire,courgette,floraison,500,0.0
2024-01-29,dakhla_oued_ed_dahab,23.68,-15.96,20.59,47.47,0.0,19.56,4.2,0.0,73.0,limoneux,melon,floraison,400,0.0
2024-01-30,dakhla_oued_ed_dahab,23.68,-15.96,20.62,49.6,0.0,19.84,4.89,0.0,19.7,sableux,poivron,croissance,550,0.0
2024-01-31,dakhla_oued_ed_dahab,23.68,-15.96,20.54,46.54,0.0,20.06,3.83,0.0,41.0,argileux,pastèque,floraison,400,0.0
2024-02-01,dakhla_oued_ed_dahab,23.68,-15.96,20.29,46.18,0.0,19.52,5.41,0.0,22.0,argilo-limoneux,tomate,germination,600,0.0
2024-02-02,dakhla_oued_ed_dahab,23.68,-15.96,19.81,52.38,0.0,19.34,4.8,0.0,56.5,argilo-limoneux,poivron,maturité,550,0.0
2024-02-03,dakhla_oued_ed_dahab,23.68,-15.96,20.1,49.53,0.0,19.51,4.39,0.0,52.1,limoneux,pastèque,maturité,400,0.0
2024-02-04,dakhla_oued_ed_dahab,23.68,-15.96,20.02,46.95,0.0,18.0,4.27,0.0,63.3,argilo-limoneux,pastèque,floraison,400,0.0
2024-02-05,dakhla_oued_ed_dahab,23.68,-15.96,20.59,45.18,0.0,17.31,5.73,0.0,15.8,sableux,tomate,croissance,600,0.0
2024-02-06,dakhla_oued_ed_dahab,23.68,-15.96,20.19,49.83,0.0,18.28,5.23,0.0,66.5,sableux,tomate,germination,600,0.0
2024-02-07,dakhla_oued_ed_dahab,23.68,-15.96,21.68,42.69,0.0,18.75,3.77,0.0,54.0,sableux,poivron,maturité,550,0.0
2024-02-08,dakhla_oued_ed_dahab,23.68,-15.96,19.83,51.25,0.0,20.19,3.25,0.0,33.1,argileux,melon,croissance,400,0.0
2024-02-09,dakhla_oued_ed_dahab,23.68,-15.96,19.11,86.13,0.01,18.33,2.52,0.0,40.3,argilo-limoneux,melon,croissance,400,0.0
2024-02-10,dakhla_oued_ed_dahab,23.68,-15.96,20.1,95.2,0.47,16.37,3.59,0.0,59.3,sableux,tomate,croissance,600,0.0
2024-02-11,dakhla_oued_ed_dahab,23.68,-15.96,19.91,84.11,0.01,20.68,6.35,0.0,16.2,argilo-limoneux,melon,maturité,400,0.0
2024-02-12,dakhla_oued_ed_dahab,23.68,-15.96,19.8,84.34,0.01,20.5,5.72,0.0,32.7,sableux,melon,croissance,400,0.0
2024-02-13,dakhla_oued_ed_dahab,23.68,-15.96,20.44,70.59,0.04,18.26,2.65,0.0,15.5,limoneux,melon,germination,400,0.0
2024-02-14,dakhla_oued_ed_dahab,23.68,-15.96,19.91,93.62,0.42,20.51,3.36,0.0,59.2,argilo-limoneux,melon,maturité,400,0.0
2024-02-15,dakhla_oued_ed_dahab,23.68,-15.96,20.07,89.02,0.0,20.51,5.99,0.0,44.2,argileux,pastèque,floraison,400,0.0
2024-02-16,dakhla_oued_ed_dahab,23.68,-15.96,19.92,85.32,0.0,19.96,7.6,0.0,57.9,sableux,melon,maturité,400,0.0
2024-02-17,dakhla_oued_ed_dahab,23.68,-15.96,19.79,82.45,0.0,20.71,8.14,0.0,49.6,argilo-limoneux,pastèque,germination,400,0.0
2024-02-18,dakhla_oued_ed_dahab,23.68,-15.96,20.61,75.95,0.0,19.01,6.49,0.0,68.6,limoneux,pastèque,germination,400,0.0
2024-02-19,dakhla_oued_ed_dahab,23.68,-15.96,22.69,47.03,0.0,19.4,6.74,0.0,44.7,argileux,melon,maturité,400,0.0
2024-02-20,dakhla_oued_ed_dahab,23.68,-15.96,21.03,59.95,0.0,20.41,6.69,0.0,16.2,argilo-limoneux,courgette,maturité,500,0.0
2024-02-21,dakhla_oued_ed_dahab,23.68,-15.96,20.24,72.77,0.0,21.62,6.7,0.0,35.6,argilo-limoneux,courgette,croissance,500,0.0
2024-02-22,dakhla_oued_ed_dahab,23.68,-15.96,20.66,63.18,0.0,21.85,6.07,0.0,69.5,calcaire,poivron,croissance,550,0.0
2024-02-23,dakhla_oued_ed_dahab,23.68,-15.96,19.43,78.13,0.0,21.35,7.94,0.0,68.0,sableux,courgette,maturité,500,0.0
2024-02-24,dakhla_oued_ed_dahab,23.68,-15.96,18.91,79.45,0.0,19.15,9.11,0.0,62.8,limoneux,melon,maturité,400,0.0
2024-02-25,dakhla_oued_ed_dahab,23.68,-15.96,18.62,78.15,0.0,21.66,8.65,0.0,56.4,limoneux,poivron,croissance,550,0.0
2024-02-26,dakhla_oued_ed_dahab,23.68,-15.96,18.75,84.5,0.0,20.69,7.79,0.0,25.4,sableux,tomate,maturité,600,0.0
2024-02-27,dakhla_oued_ed_dahab,23.68,-15.96,18.53,79.7,0.0,19.99,9.71,0.0,62.6,argileux,poivron,maturité,550,0.0
2024-02-28,dakhla_oued_ed_dahab,23.68,-15.96,17.81,76.25,0.0,21.18,9.08,0.0,27.6,sableux,melon,floraison,400,0.0
2024-02-29,dakhla_oued_ed_dahab,23.68,-15.96,18.29,76.78,0.0,16.37,8.4,0.0,67.9,limoneux,tomate,germination,600,0.0
2024-03-01,dakhla_oued_ed_dahab,23.68,-15.96,17.63,83.85,0.0,21.46,7.69,0.0,64.7,sableux,courgette,croissance,500,0.0
2024-03-02,dakhla_oued_ed_dahab,23.68,-15.96,17.91,81.18,0.0,20.85,7.83,0.0,35.3,argileux,pastèque,germination,400,0.0
2024-03-03,dakhla_oued_ed_dahab,23.68,-15.96,17.88,80.44,0.0,23.07,7.56,0.0,48.7,argileux,tomate,croissance,600,0.0
2024-03-04,dakhla_oued_ed_dahab,23.68,-15.96,17.76,83.43,0.0,22.5,7.47,0.0,62.1,limoneux,melon,floraison,400,0.0
2024-03-05,dakhla_oued_ed_dahab,23.68,-15.96,17.6,85.71,0.0,22.98,7.01,0.0,66.2,sableux,tomate,floraison,600,0.0
2024-03-06,dakhla_oued_ed_dahab,23.68,-15.96,17.54,86.98,0.0,22.5,7.34,0.0,70.6,argileux,pastèque,germination,400,0.0
2024-03-07,dakhla_oued_ed_dahab,23.68,-15.96,17.49,86.5,0.0,20.26,7.55,0.0,73.5,argileux,melon,maturité,400,0.0
2024-03-08,dakhla_oued_ed_dahab,23.68,-15.96,17.16,84.53,0.0,24.58,6.54,0.0,17.5,calcaire,pastèque,germination,400,0.0
2024-03-09,dakhla_oued_ed_dahab,23.68,-15.96,16.92,83.84,0.0,25.36,4.6,0.0,67.3,argileux,tomate,croissance,600,0.0
2024-03-10,dakhla_oued_ed_dahab,23.68,-15.96,17.32,88.13,0.0,23.8,4.47,0.0,57.5,limoneux,courgette,croissance,500,0.0
2024-03-11,dakhla_oued_ed_dahab,23.68,-15.96,17.76,84.2,0.0,21.87,5.08,0.0,24.3,argileux,pastèque,maturité,400,0.0
2024-03-12,dakhla_oued_ed_dahab,23.68,-15.96,17.51,83.75,0.0,24.78,5.08,0.0,22.4,sableux,courgette,floraison,500,0.0
2024-03-13,dakhla_oued_ed_dahab,23.68,-15.96,17.67,88.25,0.0,25.55,4.63,0.0,61.2,argilo-limoneux,poivron,maturité,550,0.0
2024-03-14,dakhla_oued_ed_dahab,23.68,-15.96,18.4,89.68,0.0,25.5,4.81,0.0,35.5,argilo-limoneux,tomate,croissance,600,0.0
2024-03-15,dakhla_oued_ed_dahab,23.68,-15.96,18.61,80.81,0.0,25.92,5.73,0.0,31.0,argileux,pastèque,croissance,400,0.0
2024-03-16,dakhla_oued_ed_dahab,23.68,-15.96,18.75,84.07,0.0,24.37,4.41,0.0,24.1,sableux,melon,floraison,400,0.0
2024-03-17,dakhla_oued_ed_dahab,23.68,-15.96,19.0,83.76,0.0,23.43,3.46,0.0,23.3,sableux,pastèque,maturité,400,0.0
2024-03-18,dakhla_oued_ed_dahab,23.68,-15.96,18.34,91.02,0.0,23.01,6.15,0.0,68.9,argilo-limoneux,melon,maturité,400,0.0
2024-03-19,dakhla_oued_ed_dahab,23.68,-15.96,17.69,88.1,0.0,23.41,6.83,0.0,41.6,argileux,pastèque,floraison,400,0.0
2024-03-20,dakhla_oued_ed_dahab,23.68,-15.96,17.53,85.89,0.0,21.3,8.7,0.0,35.3,argileux,tomate,germination,600,0.0
2024-03-21,dakhla_oued_ed_dahab,23.68,-15.96,17.22,85.36,0.0,25.44,6.89,0.0,18.7,argilo-limoneux,melon,croissance,400,0.0
2024-03-22,dakhla_oued_ed_dahab,23.68,-15.96,17.79,85.97,0.01,26.0,3.1,0.0,18.5,calcaire,tomate,croissance,600,0.0
2024-03-23,dakhla_oued_ed_dahab,23.68,-15.96,18.26,83.55,0.08,25.87,3.67,0.0,39.1,argilo-limoneux,pastèque,floraison,400,0.0
2024-03-24,dakhla_oued_ed_dahab,23.68,-15.96,18.38,88.02,0.05,24.96,3.45,0.0,69.6,limoneux,pastèque,floraison,400,0.0
2024-03-25,dakhla_oued_ed_dahab,23.68,-15.96,18.65,88.5,0.06,25.61,3.73,0.0,51.6,calcaire,tomate,floraison,600,0.0
2024-03-26,dakhla_oued_ed_dahab,23.68,-15.96,19.04,88.1,0.08,25.26,4.82,0.0,53.6,argilo-limoneux,poivron,maturité,550,0.0
2024-03-27,dakhla_oued_ed_dahab,23.68,-15.96,18.16,75.78,0.04,24.9,7.42,0.0,68.3,limoneux,pastèque,maturité,400,0.0
2024-03-28,dakhla_oued_ed_dahab,23.68,-15.96,18.08,81.69,0.03,26.61,4.32,0.0,20.1,limoneux,melon,croissance,400,0.0
2024-03-29,dakhla_oued_ed_dahab,23.68,-15.96,18.68,78.06,0.45,24.97,4.67,0.0,58.5,argilo-limoneux,pastèque,floraison,400,0.0
2024-03-30,dakhla_oued_ed_dahab,23.68,-15.96,18.31,76.95,0.07,27.13,3.98,0.0,20.6,sableux,poivron,floraison,550,0.0
2024-03-31,dakhla_oued_ed_dahab,23.68,-15.96,19.09,83.27,0.04,26.79,3.43,0.0,35.4,calcaire,pastèque,floraison,400,0.0
2024-04-01,dakhla_oued_ed_dahab,23.68,-15.96,19.05,85.24,0.0,26.53,5.4,0.0,68.4,argileux,poivron,germination,550,0.0
2024-04-02,dakhla_oued_ed_dahab,23.68,-15.96,18.77,86.63,0.0,26.44,6.84,0.0,64.9,sableux,pastèque,floraison,400,0.0
2024-04-03,dakhla_oued_ed_dahab,23.68,-15.96,18.23,85.81,0.0,27.02,7.77,0.0,21.6,calcaire,courgette,maturité,500,0.0
2024-04-04,dakhla_oued_ed_dahab,23.68,-15.96,18.04,88.58,0.0,27.37,6.51,0.0,52.6,limoneux,tomate,floraison,600,0.0
2024-04-05,dakhla_oued_ed_dahab,23.68,-15.96,18.62,93.91,0.0,23.65,4.38,0.0,60.4,argileux,courgette,germination,500,0.0
2024-04-06,dakhla_oued_ed_dahab,23.68,-15.96,19.11,94.08,0.0,24.63,4.29,0.0,49.3,limoneux,tomate,maturité,600,0.0
2024-04-07,dakhla_oued_ed_dahab,23.68,-15.96,18.91,86.83,0.0,26.91,6.44,0.0,74.0,limoneux,tomate,maturité,600,0.0
2024-04-08,dakhla_oued_ed_dahab,23.68,-15.96,18.42,83.25,0.0,26.39,7.77,0.0,33.0,limoneux,pastèque,croissance,400,0.0
2024-04-09,dakhla_oued_ed_dahab,23.68,-15.96,18.45,86.59,0.0,25.04,7.52,0.0,46.2,argilo-limoneux,pastèque,croissance,400,0.0
2024-04-10,dakhla_oued_ed_dahab,23.68,-15.96,18.9,88.15,0.0,24.56,6.37,0.0,46.0,limoneux,poivron,germination,550,0.0
2024-04-11,dakhla_oued_ed_dahab,23.68,-15.96,20.81,77.57,0.01,23.9,3.1,0.0,20.9,argilo-limoneux,poivron,floraison,550,0.0
2024-04-12,dakhla_oued_ed_dahab,23.68,-15.96,22.93,51.37,0.0,23.76,2.58,0.0,20.5,argileux,melon,maturité,400,0.0
2024-04-13,dakhla_oued_ed_dahab,23.68,-15.96,22.48,54.88,0.0,27.13,3.75,0.0,27.9,argilo-limoneux,melon,croissance,400,0.0
2024-04-14,dakhla_oued_ed_dahab,23.68,-15.96,24.05,48.64,0.01,24.71,3.19,0.0,39.2,calcaire,tomate,floraison,600,0.0
2024-04-15,dakhla_oued_ed_dahab,23.68,-15.96,23.06,54.08,0.0,26.6,3.62,0.0,50.1,limoneux,pastèque,maturité,400,0.0
2024-04-16,dakhla_oued_ed_dahab,23.68,-15.96,21.97,64.57,0.0,28.21,4.02,0.0,58.9,argilo-limoneux,melon,maturité,400,0.0
2024-04-17,dakhla_oued_ed_dahab,23.68,-15.96,20.8,75.95,0.0,27.95,4.94,0.0,45.3,sableux,melon,croissance,400,0.0
2024-04-18,dakhla_oued_ed_dahab,23.68,-15.96,20.42,86.99,0.0,24.59,4.54,0.0,73.1,sableux,melon,maturité,400,0.0
2024-04-19,dakhla_oued_ed_dahab,23.68,-15.96,19.84,91.95,0.0,25.15,4.7,0.0,42.3,sableux,pastèque,germination,400,0.0
2024-04-20,dakhla_oued_ed_dahab,23.68,-15.96,19.5,84.96,0.0,23.88,6.48,0.0,37.2,calcaire,tomate,croissance,600,0.0
2024-04-21,dakhla_oued_ed_dahab,23.68,-15.96,19.44,84.5,0.0,27.69,6.59,0.0,22.3,argileux,tomate,maturité,600,0.0
2024-04-22,dakhla_oued_ed_dahab,23.68,-15.96,19.26,83.76,0.0,27.77,6.09,0.0,46.4,argileux,pastèque,floraison,400,0.0
2024-04-23,dakhla_oued_ed_dahab,23.68,-15.96,19.37,88.59,0.0,25.03,5.59,0.0,74.5,limoneux,tomate,floraison,600,0.0
2024-04-24,dakhla_oued_ed_dahab,23.68,-15.96,19.69,87.97,0.0,28.04,5.42,0.0,16.7,argilo-limoneux,courgette,floraison,500,0.0
2024-04-25,dakhla_oued_ed_dahab,23.68,-15.96,19.6,81.61,0.0,21.44,5.68,0.0,40.3,calcaire,poivron,croissance,550,0.0
2024-04-26,dakhla_oued_ed_dahab,23.68,-15.96,19.37,84.78,0.07,22.62,4.14,0.0,26.0,sableux,courgette,floraison,500,0.0
2024-04-27,dakhla_oued_ed_dahab,23.68,-15.96,18.84,85.23,0.02,27.58,5.56,0.0,47.9,argileux,melon,germination,400,0.0
2024-04-28,dakhla_oued_ed_dahab,23.68,-15.96,19.08,82.46,0.02,28.7,6.63,0.0,43.9,argilo-limoneux,tomate,germination,600,0.0
2024-04-29,dakhla_oued_ed_dahab,23.68,-15.96,18.83,74.16,0.0,29.1,8.17,0.0,61.9,limoneux,courgette,maturité,500,0.0
2024-04-30,dakhla_oued_ed_dahab,23.68,-15.96,18.31,76.23,0.0,29.79,7.49,0.0,45.3,sableux,melon,croissance,400,0.0
2024-05-01,dakhla_oued_ed_dahab,23.68,-15.96,18.46,79.66,0.0,29.48,7.09,0.0,23.9,argilo-limoneux,melon,maturité,400,0.0
2024-05-02,dakhla_oued_ed_dahab,23.68,-15.96,18.45,83.92,0.0,28.24,7.81,0.0,54.9,calcaire,courgette,germination,500,0.0
2024-05-03,dakhla_oued_ed_dahab,23.68,-15.96,18.56,84.24,0.0,28.11,7.3,0.0,69.0,sableux,melon,maturité,400,0.0
2024-05-04,dakhla_oued_ed_dahab,23.68,-15.96,18.85,84.24,0.0,28.54,6.9,0.0,59.2,argilo-limoneux,courgette,germination,500,0.0
2024-05-05,dakhla_oued_ed_dahab,23.68,-15.96,19.1,82.11,0.0,28.24,6.99,0.0,49.3,argileux,tomate,croissance,600,0.0
2024-05-06,dakhla_oued_ed_dahab,23.68,-15.96,20.29,73.64,0.0,26.44,6.57,0.0,20.1,calcaire,courgette,germination,500,0.0
2024-05-07,dakhla_oued_ed_dahab,23.68,-15.96,20.33,75.95,0.0,28.53,5.83,0.0,46.3,calcaire,pastèque,germination,400,0.0
2024-05-08,dakhla_oued_ed_dahab,23.68,-15.96,20.7,76.09,0.0,22.68,5.4,0.0,54.5,argileux,melon,germination,400,0.0
2024-05-09,dakhla_oued_ed_dahab,23.68,-15.96,19.58,88.37,0.0,21.42,6.22,0.0,31.5,argileux,pastèque,croissance,400,0.0
2024-05-10,dakhla_oued_ed_dahab,23.68,-15.96,19.77,87.47,0.0,27.71,6.41,0.0,41.7,calcaire,poivron,croissance,550,0.0
2024-05-11,dakhla_oued_ed_dahab,23.68,-15.96,19.33,87.28,0.0,27.06,7.66,0.0,50.3,argilo-limoneux,pastèque,floraison,400,0.0
2024-05-12,dakhla_oued_ed_dahab,23.68,-15.96,19.24,87.55,0.0,29.18,7.6,0.0,41.2,limoneux,melon,germination,400,0.0
2024-05-13,dakhla_oued_ed_dahab,23.68,-15.96,18.95,87.59,0.0,28.84,7.17,0.0,34.0,calcaire,melon,germination,400,0.0
2024-05-14,dakhla_oued_ed_dahab,23.68,-15.96,19.27,87.02,0.0,29.4,7.17,0.0,73.8,argileux,courgette,germination,500,0.0
2024-05-15,dakhla_oued_ed_dahab,23.68,-15.96,19.12,87.23,0.0,28.34,6.97,0.0,23.6,limoneux,pastèque,croissance,400,0.0
2024-05-16,dakhla_oued_ed_dahab,23.68,-15.96,18.99,83.14,0.0,29.53,5.83,0.0,33.4,sableux,courgette,germination,500,0.0
2024-05-17,dakhla_oued_ed_dahab,23.68,-15.96,19.19,84.2,0.0,29.79,4.9,0.0,51.9,argileux,melon,croissance,400,0.0
